username,display_name,tweet_text,timestamp,replies,retweets,likes,views,tweet_url,is_retweet,hashtags,mentions,scraped_at
@daulatrakyatcom,@daulatrakyatcom,revisi uu tni direspon positif oleh mahfud md membuka jalan bagi modernisasi dan adaptasi tni dalam menghadapi tantangan masa depan semangat perubahan untuk indonesia yang lebih baik source,2025-03-21T06:10:28+00:00,0,0,0.0,71,https://x.com/FelixSGL1/status/986482136290692135,False,[],[],2025-08-26 13:38:52
@daulatrakyatcom,@daulatrakyatcom,presiden ri prabowo subianto menyinggung angka kasus keracunan di program makan bergizi gratis mbg ia mengatakan angka keracunan di mbg sangatlah kecil jika dibandingkan dengan angka penerima manfaat program artikel cnn indonesia source id,2025-05-06T07:09:12+00:00,0,0,0.0,58,https://x.com/FelixSGL1/status/986514922095423381,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,apakah kalian setuju bahwa pak ht bisa bantu indonesia dalam negosiasi ini,2025-04-13T05:33:23+00:00,0,0,0.0,259,https://x.com/FelixSGL1/status/987814794835207287,False,[],[],2025-08-26 13:38:52
@lawjustice_co,@lawjustice_co,perintah ibu di sidang hasto fakta atau framing baca disini,2025-04-25T15:41:37+00:00,0,0,0.0,11,https://x.com/FelixSGL1/status/988309886208007175,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,madura ternyata lebih dari sekadar warung 24 jam or ng madura tak cuma tangguh tapi juga tanggon bhunten laok nyabrang pulau nyambi kerja apa aja asal halal,2025-07-08T04:30:03+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/988640742256093227,False,[],[],2025-08-26 13:38:52
@TKuntadi1,@TKuntadi1,masa dukung disebut fitnah yg bener aje,2024-09-10T18:10:25+00:00,0,0,0.0,18,https://x.com/FelixSGL1/status/989396355833789766,False,[],[],2025-08-26 13:38:52
@TapaNgumbara,@TapaNgumbara,4 4 dalam politik dinasti kekuasaan seringkali lebih didasarkan pada hubungan keluarga daripada kompetensi atau dukungan publik,2024-08-19T05:26:18+00:00,0,0,0.0,14,https://x.com/FelixSGL1/status/990422905986270413,False,[],[],2025-08-26 13:38:52
kemenpariwisata,kemenpariwisata,buka ktt ais forum 2023 presiden jokowi dorong kolaborasi atasi masalah kelautan,2023-10-11T00:00:00+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/990992379389002690,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,yang rame kemaren bikin kaget true kah,2025-03-19T05:22:03+00:00,0,0,0.0,162,https://x.com/FelixSGL1/status/991112326997431308,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,window dressing maruarar sirait,2025-05-09T02:00:00+00:00,0,0,0.0,56,https://x.com/FelixSGL1/status/992186392595911194,False,[],[],2025-08-26 13:38:52
@enot_inot,@enot_inot,polisi dan rakyat jadi korban jokowi dan,2024-08-22T18:56:52+00:00,0,0,0.0,147,https://x.com/FelixSGL1/status/992960139258420077,False,[],[],2025-08-26 13:38:52
@sunsetsblood,@sunsetsblood,lawanlah hak kita demokrasi yang seharusnya ada di tangan rakyat keputusan untuk merubah uu dalam waktu 1 hari konyol negara bukan milikmu jokowi negara ini milik bangsa milik rakyat bukan milik keluargamu,2024-08-22T10:08:12+00:00,0,0,0.0,27,https://x.com/FelixSGL1/status/993361683463954854,False,[],[],2025-08-26 13:38:52
@KabarDKIdotcom,@KabarDKIdotcom,fenomena dinasti politik di indonesia semakin mengkhawatirkan terutama di kalimantan timur selengkapnya,2024-09-25T14:20:23+00:00,0,0,0.0,58,https://x.com/FelixSGL1/status/993538234168153376,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,apbd jakarta pada 2025 disebut mencapai rp91 86 triliun angka ini melebihi anggaran dari sejumlah kementerian 4h,2025-08-08T06:56:22+00:00,0,0,0.0,155,https://x.com/FelixSGL1/status/993949619080844853,False,[],[],2025-08-26 13:38:52
@officialbitv,@officialbitv,27 dpw partai ummat protes ad art baru amien rais dituding otoriter,2025-06-16T09:54:09+00:00,0,0,0.0,15,https://x.com/FelixSGL1/status/994838044573738207,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,harus diakui safari politik pak prabowo mendatangkan banyak komitmen kerja sama ekonomi,2025-06-03T05:00:01+00:00,0,0,0.0,128,https://x.com/FelixSGL1/status/996653867626339551,False,[],[],2025-08-26 13:38:52
@MuhammadIkhtid5,@MuhammadIkhtid5,menjijikan partai keadilan sejahtera akhirnya turut mendukung politik dinasti dan mengusung bobby nasution di sumut padahal baru kemarin kalian menolak politikdinasti seperti jilat pantat sendiri kalian ganti slogan kalian pks partai dukung dinasti,2024-08-04T05:00:19+00:00,0,0,0.0,33,https://x.com/FelixSGL1/status/997521600780510478,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,apakah menurut kalian makin muda usia pemimpin maka ia makin bisa menyuarakan kepentingan dan keresahan anak anak muda seperti kita share pendapat kalian di kolom komentar ya,2025-06-06T06:58:57+00:00,0,0,0.0,172,https://x.com/FelixSGL1/status/997939869969753792,False,[],[],2025-08-26 13:38:52
dion_wahyu,dion_wahyu,mendekati masa akhir jabatannya jokowi coba memperpanjang masa jabatan presiden,2024-08-01T00:00:00+00:00,0,0,3729.0,0,https://x.com/FelixSGL1/status/998665439980024054,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,menurut kalian mengapa pdip kini jadi mendukung ruu tni,2025-03-20T12:00:03+00:00,0,0,0.0,872,https://x.com/FelixSGL1/status/998799042773973053,False,[],[],2025-08-26 13:38:52
@pinterpolitik,@pinterpolitik,menurut kalian siapa lebih cocok jadi ketum pdip mas prananda atau mbak puan,2025-05-14T12:00:00+00:00,0,0,0.0,0,https://x.com/FelixSGL1/status/999082716173890002,False,[],[],2025-08-26 13:38:52
@NasionalisSiber,@NasionalisSiber,pak lurah takut pecat pak kaur indikasi pak kaur pegang kartu truf pemenangan anak pak lurah dalam pilihan kepala desa,2024-07-10T09:57:31+00:00,0,0,0.0,143,https://x.com/FelixSGL1/status/999336374678447415,False,[],[],2025-08-26 13:38:52
@penjagaharapan,@penjagaharapan,lawan fitnah akun penebar hoaks jadi tersangka andre pilih damai tapi kasih efek jera haruskah semua pejabat melawan sekeras ini,2025-08-09T08:59:36+00:00,0,0,0.0,76,https://x.com/FelixSGL1/status/999406816560071357,False,[],[],2025-08-26 13:38:52
@mentorpolitik,@mentorpolitik,bongkar misteri private jet kaesang jadi tanda kekuasaan politik dinasti jokowi ini apa beneran cuma nebeng,2024-09-27T09:31:27+00:00,0,0,0.0,50,https://x.com/FelixSGL1/status/999424397605297924,False,[],[],2025-08-26 13:38:52
@Fibon4cci,Angelo Fibonacci,politik Dinasti PDIP makin terbukti! .,2025-08-14T23:42:44.000Z,0,0,0.0,23,https://x.com/Fibon4cci/status/1956139456274292758,False,[],[],2025-08-22 15:57:49
@Fikri_alin,Fikra fikri,"bawaslu temukan ribuan akun buzzer jelang masa kampanye pemilu 2024 #SatuOrangSatuAkun
Keamanan Digital Indonesia",2025-08-11T03:02:32+00:00,0,0,0.0,0,https://x.com/Fikri_alin/status/1954740185348137006,False,['#SatuOrangSatuAkun'],[],2025-08-26 13:38:52
@Flk1993,sleepless automata,Bangun woe.. emang politik itu tempatnya panggung sandiwara klo di indonesia.,2025-08-22T03:23:47.000Z,0,0,0.0,15,https://x.com/Flk1993/status/1958731802421678116,False,[],[],2025-08-22 15:46:03
@FraksiPKB,Fraksi PKB DPR RI,"Taufiq R. Abdullah-Anggota Komisi I DPR RI/F-PKB menegaskan peringatan HUT RI ke-80 harus menjadi momentum untuk memperkuat kedaulatan Indonesia di Kanca Global.

#FraksiPKB",2025-08-19T13:55:24+00:00,0,0,0.0,0,https://x.com/FraksiPKB/status/1957803590313181336,False,['#FraksiPKB'],[],2025-08-26 13:38:52
@Futrasunda01,Anak desa(sunda liberal),"Kita hormati bendera merah putih di tanah sundatapi pemerintah Indonesia tidak pernah mempedulikan rakyat sunda baru"" ini di sukabumi yg hanya berjarak 4 jam dari istana negara,telah wafat seorang anak karna tidak bisa mengakses kesehatan
#ReferendumJawabarat",2025-08-19T23:33:06+00:00,0,0,0.0,0,https://x.com/Futrasunda01/status/1957948971374329961,False,['#ReferendumJawabarat'],[],2025-08-26 13:38:52
@Fuzui_jamrd,Fuzui JamRD|| ketua teladan,Tapi gagal. Dan apa yang dia sepakati di KMB malah leading ke ketidakmampuan daerah dan akhirnya terjadi berbagai gerakan separatisme di masa RIS (RIS tercipta dari KMB yang dimana KMB ada di masa kabinet hatta dan hatta sendiri yang menjadi ketua diplomat Indonesia saat itu),2025-08-17T07:51:41+00:00,0,0,0.0,0,https://x.com/Fuzui_jamrd/status/1956987280926867799,False,[],[],2025-08-26 13:38:52
@G0LIATH87,D4NT3,"Si 
@Andiarief__
 jadi duri di koalisi Pemerintah bagi Demokrat, padahal udah dapat jatah komisaris, payah banget",2025-07-28T04:30:35+00:00,0,0,0.0,0,https://x.com/G0LIATH87/status/1949688913381236869,False,[],['@Andiarief__'],2025-08-26 13:38:52
@G0LIATH87,D4NT3,"Kayak ga tau masyarakat Indonesia itu kan minim literasi, malas baca dan malas cari tahu dan itu dimanfaatkan betul bagi "" oposisi "" buat jatuhin Pemerintah. Pemerintah lewat Kondigi aja yg ga tegas ke pelaku penyebar hoax",2025-08-08T04:19:47+00:00,0,0,0.0,0,https://x.com/G0LIATH87/status/1953672461884735694,False,[],[],2025-08-26 13:38:52
@GNFI,Good News From Indonesia,"Dalam rangka HUT ke-80 RI, Pemerintah Daerah Maluku Utara bersama Wanita Selam Indonesia (WASI) dan komunitas selam Maluku Utara, menggelar upacara pengibaran Bendera Merah Putih di Laut Sulamadaha, Ternate, Sabtu (16/8/2025).

Upacara tersebut dipimpin Ketua WASI, Tri Suswati",2025-08-19T16:26:36+00:00,0,0,0.0,0,https://x.com/GNFI/status/1957841638572847425,False,[],[],2025-08-26 13:38:52
@GR94Thomas,dr Thomas Saputra,"Deklarasi Djuanda yang menyatakan Indonesia sebagai negara kepulauan sebagai bahan banding UNCLOS agar mendapatkan rekognisi perairan teritorial dan ZEE NKRI yang dinikmati sampai sekarang, piagam Bandung hasil KAA di era kabinet Djuanda.",2025-08-15T02:12:42+00:00,0,0,0.0,0,https://x.com/GR94Thomas/status/1956177195866710482,False,[],[],2025-08-26 13:38:52
@GUSDURians,Jaringan GUSDURian,"HALAQOH KULTURAL PRA TUNAS GUSDURIAN

Akhir-akhir ini, situasi sosial dan politik di Indonesia mengalami berbagai tantangan dan ketidakpastian. Mulai dari peristiwa pemilu 2024, UU TNI, kesewenang-wenangan kebijakan penaikan pajak, persoalan lingkungan, dan berbagai persoalan",2025-08-22T01:34:31.000Z,0,2,7.0,771,https://x.com/GUSDURians/status/1958704304623427978,False,[],[],2025-08-22 15:46:10
@Ga89684Galeh,jokowi manusia PEMBOHONG DAN PENDUSTA,Antropolog politik komparatif University of Amsterdam Ward Berenschot menyebut fenomena pendengung atau buzzer di dunia maya sudah menjadi suatu industri di Indonesia. Kesimpulannya itu berdasarkan lima tahun riset atas fenomena kejahatan siber di Indonesia.,2025-08-25T08:11:12.000Z,1,3,10.0,871,https://x.com/Ga89684Galeh/status/1959891295708619104,False,[],[],2025-08-26 13:48:28
@Gambit_XX__280,Gambit_XX_280,"Sedih sekali saya melihat ini 
@prabowo
 

Rakyat Anda yang telah memilih Anda saat PEMILU 2024 kemarin, saat ini sedang berjuang buat kehidupan mereka sendiri, Anda malah asik2an mengunjungi Presiden paling Korup di Indonesia aka 
@jokowi
.",2025-07-20T16:10:05+00:00,0,0,0.0,0,https://x.com/Gambit_XX__280/status/1946965845097525684,False,[],"['@prabowo', '@jokowi']",2025-08-26 13:38:52
@Gantijaman,Lik Djo,"Tanya 
@grok
 seandainya pd pemilu 2024 pemilih indonesia cerdas siapa yang terpilih menjadi presiden ?",2025-04-07T12:35:22+00:00,0,0,0.0,0,https://x.com/Gantijaman/status/1909223473932845301,False,[],['@grok'],2025-08-26 13:38:52
@GerenalRal,gerenal ra,"ditemukannya akun buzzer aktif menjelang masa kampanye pemilu 2024 yang menyebarkan propaganda 
#SatuOrangSatuAkun
Keamanan Digital Indonesia",2025-08-11T02:56:17+00:00,0,0,0.0,0,https://x.com/GerenalRal/status/1954738612249206785,False,['#SatuOrangSatuAkun'],[],2025-08-26 13:38:52
@Gerindra,Partai Gerindra,"Politisi Partai Gerindra Kalbar, H. Yuliansyah mengatakan, tidak benar mengenai adanya isu-isu yang beredar di tengah masyarakat Indonesia, bahwa lahan tanah yang tidak dimanfaatkan selama dua tahun akan diambil pemerintah.",2025-08-19T09:56:08+00:00,0,0,0.0,0,https://x.com/Gerindra/status/1957743377203826878,False,[],[],2025-08-26 13:38:52
@Ghotorita,Biru,Ngapain Anjing! Gw ingatkan indonesia Bukan milik Partai Politik Manapun!! Apalagi Milik Dinasti Mulyono!!! Mampus lah kalian semua Manusia Maruk kekuasaan!!!   Indonesia Milik Rakyat indonesia!,2025-08-10T23:04:20+00:00,0,0,0.0,0,https://x.com/Ghotorita/status/1954680242892947618,False,[],[],2025-08-26 13:38:52
@Godanwasisnp,wasis ajis prasetyo,"Oalah beh jan yak ampun jangan Nambah beban Jogja soal politik & Duwit toh..

Pertama kali muncul Indonesia yoh kuwi kanggo Duwit'e sultan jogja ojo nambah beban jogja toh.

Paham ora kowe kuwi",2025-08-21T14:23:16.000Z,0,0,0.0,15,https://x.com/Godanwasisnp/status/1958535375795740943,False,[],[],2025-08-26 13:38:52
@Gunawan53722139,Gunawan,"Ketika mon-omon 
@prabowo
 saat kampanye pilpres lalu menjadi nyata dan ditepati... Tapi semua itu hanya utk dirinya, keluarganya dan orang2 terdekatnya... Dan tidak untuk seluruh rakyat Indonesia... Ye kan 
@prabowo",2025-08-05T05:35:47+00:00,0,0,0.0,0,https://x.com/Gunawan53722139/status/1952604424712700317,False,[],"['@prabowo', '@prabowo']",2025-08-26 13:38:52
@GusDark4,Gus Dark | Darkade Propaganda,"Indonesia bnyk punya tenaga kerja, provider ga usah pake Bot mulu, sense of humanity nya minus. 
@myXL
 Cc 
@KemnakerRI",2025-08-19T07:47:05+00:00,0,0,0.0,0,https://x.com/GusDark4/status/1957710900540150256,False,[],"['@myXL', '@KemnakerRI']",2025-08-26 13:38:52
@HFaang,vayat,Presiden reshuffle kabinet dong biar sejalan dengan keinginan sebagian besar rakyat Indonesia,2025-08-17T22:39:52+00:00,0,0,0.0,0,https://x.com/HFaang/status/1957210801380737530,False,[],[],2025-08-26 13:38:52
@HMJ_Unpad,HMJ UNPAD,"berani berkontribusi dan memberi arti untuk negeri.
Selamat Hari Kemerdekaan Republik Indonesia ke-80.
Jayalah selalu Indonesiaku!

The Big and Happy Family [!] 
—————————————

Bidang Komunikasi dan Informasi 
Departemen Maternal 
Kabinet Bergerak 
2025 

#BergerakBermakna",2025-08-17T06:07:47+00:00,0,0,0.0,0,https://x.com/HMJ_Unpad/status/1956961133820358843,False,['#BergerakBermakna'],[],2025-08-26 13:38:52
@HMMurah3,Rakyat Ndeso,"UGM Yogyakarta Indonesia 
Mengapa Siaran Pers Ijasah 
Jokowi Tambah Rakyat Tak Percaya ?

Ijazah dari UGM tapi Fotonya Bukan Wajah Jokowi",2025-08-25T07:22:01.000Z,2,22,38.0,511,https://x.com/HMMurah3/status/1959878916992299139,False,[],[],2025-08-26 13:48:31
@HRidwan13,pejuang rupiah,Kalau saya gak ada bangga untuk penegakan hukum di Indonesia. Karena hukum nya di jual belikan dan hukum nya buat oposisi doang,2025-08-18T04:23:54+00:00,0,0,0.0,0,https://x.com/HRidwan13/status/1957297378387718312,False,[],[],2025-08-26 13:38:52
@HabibLurus53114,habib garis lurus,"Kebijakan pemerintah yg dibuat oleh presiden prabowo dan para menterinya Menujukan ke arah BUBAR NYA INDONESIA, sesuai dengan perkataan 
@prabowo
  saat kampanye pilpres 2019",2025-08-05T22:39:10+00:00,0,0,0.0,0,https://x.com/HabibLurus53114/status/1952861968303612302,False,[],['@prabowo'],2025-08-26 13:38:52
@HadiadiHadi,ХАДИ ПРИЯТНО,Satu satunya oposisi di Indonesia.,2025-08-07T03:23:37+00:00,0,0,0.0,0,https://x.com/HadiadiHadi/status/1953295942012289175,False,[],[],2025-08-26 13:38:52
@HaiderR69235,hiderboy,"Termul2 ini sampah semua, unfaedah. Dari Tahun 2014 hingga sekarang, rusak demokrasi Indonesia dengan adanya keberadaan mereka. Penggunaan buzzer ketika pilpres benar2 bikin rusuh aja. Harusnya dihapus  buzzer2 itu.",2025-08-05T10:54:24+00:00,0,0,0.0,0,https://x.com/HaiderR69235/status/1952684610422231257,False,[],[],2025-08-26 13:38:52
@HajirJir88167,Republik Indonesia Serikat,"Sy sbagai rakyat oposisi elus² dada,dikatkn suka menebar kebencian,ga mau liat Indonesia damai,..pak jendral nilai sndiri.yg layak tinggl di Indonesia siapa? sy atw ternak mulyono",2025-08-09T01:48:53+00:00,0,0,0.0,0,https://x.com/HajirJir88167/status/1953996877005041874,False,[],[],2025-08-26 13:38:52
@HalomoanHa91790,Binsar Panjaitan,"""Perubahan Nasib Kita""
kalau nasib ""KITA"" yg dimaksud prabowo adalah para elite politik dan pengusaha pendukung pilpres nasibnya dijamin bahagia. Tapi kalau ""KITA"" yg dimaksud prabowo adalah RAKYAT indonesia, gue jamin akan makin menderita.
@Fahrihamzah",2025-08-16T00:26:30+00:00,0,0,0.0,0,https://x.com/HalomoanHa91790/status/1956512857123950922,False,[],['@Fahrihamzah'],2025-08-26 13:38:52
@Hangyulpadamu,아디스,"Habis nonton video Nessie edisi Tokoh-tokoh politik Indonesia jaman dulu yang kebanyakan adalah emang top of the top, creme de la creme, trus baca ini tuh kek… Ya Allah…. Sebuah kemunduran.",2025-08-22T05:43:17.000Z,1,0,0.0,20,https://x.com/Hangyulpadamu/status/1958766906598638031,False,[],[],2025-08-22 15:45:55
@HaryAzhar4,Hary Azhar,Jika pelawak jadi anggota Dewan ya jadi pelawak politik makan ya tanda2 Indonesia gelap terjadi.,2025-08-21T23:21:37.000Z,0,0,0.0,42,https://x.com/HaryAzhar4/status/1958670858962247896,False,[],[],2025-08-22 15:46:20
@HaryaPanepi,亗,Persoalan di Pati bukan sekadar PBB. Melainkan cara membangun dinasti politik dengan cara klasik: metode pada zaman berburu-meramu masih dipakai.,2025-08-05T12:53:25+00:00,0,0,0.0,0,https://x.com/HaryaPanepi/status/1952714558960976102,False,[],[],2025-08-26 13:38:52
@HaryantoAdam,To tok,"Koalisi sudah full gendut. Gak ada lagi tuh yg bakal nyerang caci-maki bertameng kritik. Grombolan pihak nyinyir di zaman Jokowi semua sudah gabung di lingkaran pemerintah.
Namun ingat sedikit sja kbijakan gak brpihak dg mreka. Siap2 kyak Jokowi sekarang mreka serang bertubi-tubi",2025-08-07T13:54:10+00:00,0,0,0.0,0,https://x.com/HaryantoAdam/status/1953454624519725161,False,[],[],2025-08-26 13:38:52
@HasanWardiman,hasan wardiman,"Iya banget, pembangunan berlangsung dengan baik ketika ada kepercayaan: rakyat mempercayai kebijakan pemerintah, pemimpin memperhatikan aspirasi masyarakat. Ini jalan bangsa Indonesia mencapai Indonesia Maju 2045!

Kibarkan Semangat Maju",2025-08-19T09:54:42+00:00,0,0,0.0,0,https://x.com/HasanWardiman/status/1957743016304865777,False,[],[],2025-08-26 13:38:52
@Heksa061,Heksa06,"Bukannya DPR itu komponen inti di trias politik Indonesia 
Gbisa dihilangin",2025-08-22T03:49:58.000Z,3,0,0.0,8507,https://x.com/Heksa061/status/1958738390922534991,False,[],[],2025-08-22 15:46:03
@Hendri_Mantis,GORAKA,"Jgn juga lupa Prof, DPR RI sebagai wakil rakyat hnya patuh dan tunduk pd Parpol dan parpol membentuk koalisi utk mendukung pemerintah, kedaulatan apa yg masih tersisa ditangan rakyat saat ini ? Penerapan ps 19, 20 dan seterusnya UUD NRI 1945 hny dagelan Cc 
@KPU_ID
 @officialMKRI",2025-08-08T02:50:08+00:00,0,0,0.0,0,https://x.com/Hendri_Mantis/status/1953649901122072873,False,[],"['@KPU_ID', '@officialMKRI']",2025-08-26 13:38:52
@HeruCaturP,H Catur P,"ngak akan, sama saja kasih panggung AB untuk 2029, dan ini yg di hindari koalisi partai pemerintah",2025-08-01T04:38:09+00:00,0,0,0.0,0,https://x.com/HeruCaturP/status/1951140368944189864,False,[],[],2025-08-26 13:38:52
@HitamRebor2025,Garuda hitam reborn,"Mau tau...tanya pa SBY..beliau orang pertama yg tau Jokowi curang pilpres..beliau sdh kirim seluruh intelejen terbaiknya ke seluruh Indonesia..tanyakan..beliau yg bilang ke Jokowi....""Saya takut kamu tidak bisa  amanah ke rakyat"" sambil menitikkan air mata.",2025-08-10T06:50:19+00:00,0,0,0.0,0,https://x.com/HitamRebor2025/status/1954435122662621660,False,[],[],2025-08-26 13:38:52
@IDNTimes,IDN Times,Megawati Cecer Kader Jateng karena Kekalahan Pemilu 2024,2025-08-02T13:42:08+00:00,0,0,0.0,0,https://x.com/IDNTimes/status/1951639656367567203,False,[],[],2025-08-26 13:38:52
